Boat_Type,Type,Year_Built,Length,Width,Displacement,Category,People,Cabins,Toilets,Material,Water,Propulsion,Fuel_Capacity,Fuel_Type,Engine_Hours,Price
1.0,0.0,2002.0,7.7,2.57,7489.2,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,280.0,20000.0
4.0,0.0,1986.0,8.0,2.85,7912.2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,0.0,20000.0
0.0,0.0,2008.0,6.42,2.38,1100.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,140.0,3.0,130.0,20000.0
1.0,0.0,1995.0,7.0,2.0,2400.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,260.0,3.0,300.0,20000.0
0.0,0.0,1998.0,8.0,2.6,7729.8,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20000.0
3.0,0.0,1975.0,7.5,2.5,7292.3,1.0,0.0,0.0,0.0,3.0,75.0,1.0,100.0,4.0,474.3,20000.0
4.0,0.0,2009.0,6.1,2.24,1500.0,3.0,6.0,1.0,0.0,3.0,80.0,2.0,50.0,3.0,323.0,20000.0
1.0,0.0,2018.0,5.35,2.1,390.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,20000.0
1.0,0.0,1985.0,9.9,3.3,9625.8,4.0,8.0,1.0,0.0,3.0,250.0,3.0,500.0,4.0,880.0,20000.0
2.0,0.0,1974.0,8.8,3.15,8714.3,1.0,10.0,0.0,0.0,3.0,200.0,3.0,560.0,3.0,490.0,20000.0
1.0,0.0,1989.0,8.0,2.8,7875.7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1620.0,20000.0
0.0,0.0,2005.0,6.5,2.34,1216.2,1.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,3.0,500.0,20000.0
4.0,0.0,1975.0,10.3,3.34,6000.0,1.0,6.0,1.0,0.0,5.0,0.0,1.0,1000.0,4.0,474.3,20000.0
0.0,1.0,2020.0,6.12,2.4,1000.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,160.0,0.0,0.0,19999.0
0.0,0.0,1990.0,10.0,2.5,3300.0,1.0,5.0,1.0,0.0,3.0,100.0,3.0,450.0,3.0,474.3,19999.0
0.0,1.0,2017.0,5.0,2.3,450.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,60.0,3.0,0.0,19990.0
3.0,0.0,1982.0,13.8,3.2,14.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,400.0,4.0,0.0,19990.0
4.0,0.0,1980.0,8.26,3.1,8284.1,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,3.0,191.0,19990.0
0.0,0.0,2018.0,4.92,2.13,970.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,50.0,19990.0
0.0,1.0,2020.0,5.03,2.12,832.0,3.0,5.0,0.0,0.0,3.0,0.0,2.0,25.0,3.0,0.0,19990.0
0.0,1.0,2018.0,5.07,2.12,989.2,3.0,5.0,0.0,0.0,3.0,0.0,2.0,90.0,3.0,0.0,19990.0
4.0,0.0,1951.0,7.5,2.2,7073.5,1.0,2.0,0.0,0.0,6.0,0.0,0.0,180.0,4.0,0.0,19950.0
1.0,0.0,2015.0,5.36,2.33,1058.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,19950.0
1.0,1.0,2009.0,7.3,2.48,7131.9,1.0,0.0,1.0,0.0,3.0,50.0,0.0,120.0,3.0,80.0,19900.0
1.0,0.0,1997.0,6.9,2.55,2100.0,1.0,8.0,1.0,0.0,3.0,60.0,3.0,200.0,3.0,355.0,19900.0
4.0,0.0,1980.0,7.85,2.8,2500.0,1.0,0.0,1.0,0.0,3.0,50.0,3.0,300.0,3.0,474.3,19900.0
2.0,0.0,1990.0,8.3,2.44,2400.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,400.0,3.0,777.0,19900.0
0.0,0.0,2012.0,6.12,2.4,1172.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,195.0,19900.0
1.0,0.0,2006.0,5.21,2.1,950.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,85.0,3.0,50.0,20093.5
1.0,1.0,2020.0,5.5,2.15,650.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,150.0,3.0,0.0,20088.8
1.0,1.0,2020.0,5.24,1.98,600.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,19800.0
3.0,0.0,1978.0,9.7,3.1,9334.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,250.0,0.0,1368.0,19800.0
0.0,1.0,2020.0,5.07,2.12,750.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,50.0,3.0,0.0,19799.0
3.0,0.0,1978.0,9.5,3.4,7000.0,1.0,6.0,2.0,0.0,7.0,0.0,0.0,100.0,4.0,0.0,19750.0
1.0,1.0,2020.0,5.65,2.3,580.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,90.0,3.0,0.0,19906.5
4.0,0.0,1999.0,5.8,2.49,1700.0,3.0,8.0,1.0,0.0,3.0,50.0,3.0,170.0,3.0,474.3,19700.0
6.0,0.0,2005.0,6.86,2.0,1219.0,1.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,474.3,19626.2
2.0,0.0,1975.0,10.5,3.2,6000.0,1.0,0.0,0.0,0.0,7.0,100.0,1.0,50.0,4.0,474.3,19550.0
1.0,0.0,1996.0,7.9,2.5,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19500.0
0.0,1.0,2020.0,6.2,2.18,1152.9,1.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,19500.0
2.0,0.0,1996.0,8.3,2.5,7875.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,0.0,600.0,19500.0
2.0,0.0,1980.0,10.8,3.3,10282.2,1.0,0.0,0.0,0.0,7.0,0.0,1.0,600.0,4.0,474.3,19500.0
3.0,0.0,2001.0,9.5,3.1,9188.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,150.0,0.0,1280.0,19500.0
0.0,0.0,1963.0,8.4,2.65,8058.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,0.0,800.0,13500.0
0.0,1.0,2019.0,4.51,1.75,400.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,19500.0
0.0,0.0,2000.0,6.05,2.44,1168.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,19500.0
4.0,0.0,1995.0,7.36,2.9,7481.9,1.0,0.0,1.0,1.0,3.0,100.0,1.0,270.0,4.0,1310.0,19500.0
0.0,0.0,1996.0,7.5,2.94,7613.2,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,19500.0
0.0,0.0,1997.0,6.7,2.35,1245.1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,19500.0
1.0,0.0,1995.0,9.0,2.0,3800.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,300.0,3.0,370.0,19500.0
3.0,0.0,1978.0,10.3,3.1,9771.7,1.0,0.0,0.0,0.0,7.0,0.0,0.0,200.0,0.0,0.0,19500.0
2.0,0.0,1977.0,11.6,3.42,10953.0,1.0,0.0,2.0,0.0,6.0,200.0,0.0,320.0,4.0,0.0,19500.0
2.0,0.0,1978.0,9.6,3.3,9407.1,1.0,0.0,0.0,0.0,7.0,0.0,0.0,180.0,0.0,0.0,19500.0
0.0,1.0,2020.0,5.75,2.34,850.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,19160.0
0.0,0.0,2007.0,6.99,2.53,1309.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1017.0,19000.0
1.0,0.0,2002.0,6.4,2.25,1190.1,1.0,8.0,0.0,0.0,3.0,0.0,0.0,140.0,3.0,1020.0,19000.0
0.0,0.0,1999.0,7.68,2.6,2086.0,1.0,8.0,1.0,0.0,3.0,0.0,0.0,643.0,0.0,250.0,19000.0
0.0,1.0,2020.0,6.2,2.18,1152.9,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19000.0
0.0,0.0,1950.0,8.15,2.67,7890.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,4.0,0.0,19000.0
0.0,1.0,2020.0,5.8,2.37,1124.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19000.0
1.0,0.0,1985.0,10.06,3.03,5000.0,1.0,8.0,1.0,0.0,3.0,0.0,0.0,600.0,4.0,0.0,19000.0
3.0,0.0,1988.0,9.0,3.0,8750.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19000.0
0.0,0.0,2004.0,7.92,2.59,7664.2,1.0,0.0,1.0,0.0,4.0,0.0,0.0,264.0,3.0,650.0,19000.0
1.0,0.0,1991.0,7.55,2.55,7365.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,430.0,3.0,780.0,19000.0
0.0,0.0,2001.0,7.0,2.6,1320.8,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,19000.0
3.0,0.0,1981.0,9.5,3.15,9224.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19000.0
4.0,0.0,1987.0,7.62,2.54,7409.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,100.0,4.0,1100.0,19000.0
3.0,0.0,1974.0,9.4,3.4,9334.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1200.0,0.0,4500.0,19000.0
0.0,0.0,2007.0,6.99,2.53,1309.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1017.0,19000.0
3.0,0.0,1973.0,8.5,3.1,8459.1,1.0,0.0,0.0,0.0,7.0,0.0,0.0,250.0,0.0,0.0,18995.0
0.0,1.0,2020.0,5.4,2.1,560.0,3.0,7.0,1.0,0.0,3.0,50.0,2.0,0.0,0.0,0.0,18990.0
1.0,1.0,2016.0,5.53,2.2,750.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18950.0
3.0,0.0,1978.0,9.2,3.2,9042.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,140.0,0.0,0.0,18950.0
1.0,0.0,1981.0,8.5,3.1,8459.1,1.0,0.0,0.0,0.0,7.0,0.0,0.0,175.0,0.0,0.0,18950.0
1.0,1.0,2017.0,5.6,2.25,700.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,70.0,3.0,0.0,18900.0
0.0,0.0,2015.0,6.7,2.49,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18900.0
1.0,0.0,2017.0,4.7,1.9,310.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,50.0,3.0,474.3,18900.0
4.0,0.0,2010.0,4.24,2.06,866.8,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,474.3,18900.0
2.0,0.0,2000.0,5.78,2.18,1095.2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18900.0
4.0,0.0,1984.0,7.0,3.0,1375.8,1.0,0.0,1.0,0.0,3.0,80.0,0.0,80.0,4.0,0.0,18900.0
1.0,0.0,2019.0,6.42,2.38,1100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800.0
1.0,0.0,1985.0,7.8,2.59,2400.0,1.0,7.0,1.0,1.0,3.0,50.0,3.0,250.0,3.0,450.0,18691.6
1.0,0.0,1991.0,7.14,2.53,7051.7,1.0,7.0,1.0,0.0,3.0,60.0,3.0,340.0,3.0,474.3,18691.6
0.0,0.0,2006.0,6.9,2.49,1291.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,160.0,18500.0
6.0,0.0,2003.0,7.2,2.5,3000.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,120.0,3.0,350.0,18500.0
2.0,0.0,2019.0,5.6,2.2,1073.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18500.0
1.0,0.0,1997.0,7.11,2.44,6964.2,1.0,0.0,1.0,0.0,4.0,0.0,0.0,200.0,3.0,950.0,18500.0
4.0,0.0,1983.0,8.1,2.95,8058.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18500.0
0.0,0.0,2007.0,6.52,2.49,1239.6,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,450.0,18500.0
4.0,0.0,1983.0,8.5,3.2,8532.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,1700.0,18500.0
4.0,0.0,1980.0,8.65,2.78,8335.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,1800.0,18500.0
1.0,1.0,2020.0,5.2,2.22,1020.9,3.0,0.0,0.0,0.0,3.0,0.0,2.0,50.0,3.0,0.0,18499.0
0.0,0.0,1992.0,7.2,2.41,7007.9,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,755.0,18682.2
0.0,1.0,2020.0,5.03,2.12,983.7,1.0,5.0,1.0,0.0,3.0,0.0,2.0,90.0,3.0,0.0,18682.2
1.0,0.0,1999.0,6.09,2.54,1400.0,1.0,7.0,0.0,0.0,5.0,0.0,3.0,120.0,3.0,510.0,18682.2
0.0,0.0,1991.0,7.5,2.5,1700.0,1.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,250.0,18598.1
0.0,0.0,2020.0,4.5,1.9,450.0,3.0,6.0,0.0,0.0,5.0,0.0,2.0,25.0,3.0,39.0,18598.1
6.0,0.0,1999.0,6.15,2.5,1190.1,1.0,8.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,4400.0,18598.1
2.0,0.0,1986.0,7.8,2.59,7576.7,1.0,8.0,1.0,0.0,3.0,70.0,3.0,240.0,3.0,1960.0,18598.1
0.0,0.0,2015.0,5.53,2.18,1060.8,1.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,140.0,18598.1
0.0,1.0,2018.0,5.65,2.3,1093.8,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18399.0
1.0,1.0,2017.0,6.1,2.5,800.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18385.0
0.0,1.0,2021.0,6.0,1.65,1052.5,2.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,18300.0
1.0,1.0,2020.0,5.03,2.12,983.7,3.0,5.0,0.0,0.0,3.0,0.0,2.0,90.0,3.0,0.0,18268.0
0.0,0.0,1990.0,7.55,2.51,7336.1,1.0,8.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,130.0,18411.2
4.0,0.0,1977.0,7.25,2.53,2800.0,3.0,7.0,2.0,0.0,3.0,100.0,1.0,250.0,4.0,2250.0,18411.2
0.0,1.0,2019.0,6.0,2.38,1152.9,3.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18200.0
0.0,1.0,2020.0,4.49,1.92,347.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18378.5
0.0,0.0,1989.0,4.95,2.0,956.2,1.0,6.0,0.0,0.0,3.0,0.0,0.0,60.0,3.0,1.0,18224.3
0.0,0.0,2008.0,5.72,2.54,950.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,90.0,3.0,600.0,18000.0
1.0,0.0,1982.0,6.81,2.44,1800.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18000.0
1.0,0.0,1975.0,9.3,2.8,8823.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0
0.0,0.0,2005.0,6.34,2.45,1209.4,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18000.0
0.0,0.0,2012.0,5.48,2.36,1078.6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,170.0,18000.0
1.0,0.0,2014.0,5.28,2.16,750.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,17999.0
1.0,0.0,2014.0,5.28,2.16,750.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,50.0,17999.0
0.0,1.0,2020.0,5.0,1.85,942.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17995.0
5.0,0.0,1983.0,8.5,2.55,8058.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,17990.0
0.0,0.0,2015.0,4.77,1.96,800.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,3.0,25.0,17990.0
2.0,1.0,2019.0,5.1,2.1,990.6,1.0,5.0,0.0,0.0,3.0,0.0,2.0,20.0,3.0,0.0,18037.4
0.0,1.0,2020.0,6.5,2.25,1203.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17950.0
1.0,1.0,2019.0,4.0,1.95,550.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,17950.0
0.0,0.0,1988.0,6.35,2.3,1600.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,30.0,17900.0
4.0,0.0,2014.0,5.25,2.33,575.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,50.0,3.0,44.0,17900.0
1.0,1.0,2020.0,5.66,2.1,700.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,110.0,0.0,0.0,17900.0
1.0,1.0,2020.0,6.35,2.45,1210.7,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17900.0
0.0,0.0,2015.0,5.15,2.15,1004.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,10.0,17900.0
6.0,1.0,2019.0,5.04,2.18,630.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17900.0
4.0,0.0,1994.0,7.4,2.5,1900.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,17900.0
4.0,0.0,2013.0,4.83,2.32,540.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,70.0,3.0,89.0,17900.0
5.0,0.0,1979.0,9.6,3.0,9188.3,1.0,10.0,2.0,0.0,3.0,200.0,1.0,600.0,3.0,150.0,17900.0
6.0,0.0,1994.0,6.99,2.81,1348.3,1.0,12.0,1.0,1.0,3.0,100.0,1.0,180.0,4.0,3400.0,17800.0
0.0,0.0,2006.0,6.66,2.64,1279.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1200.0,17700.0
0.0,1.0,2019.0,6.2,2.18,700.0,3.0,8.0,0.0,0.0,3.0,0.0,2.0,50.0,3.0,0.0,17700.0
0.0,1.0,2018.0,5.21,2.36,1041.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17590.0
0.0,0.0,1998.0,6.07,2.47,1175.0,1.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,300.0,17757.0
0.0,1.0,2019.0,4.2,1.73,500.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,25.0,0.0,1.0,17757.0
0.0,1.0,2018.0,4.0,1.7,400.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,60.0,3.0,0.0,17500.0
3.0,0.0,1982.0,9.8,2.85,8000.0,1.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,1680.0,17500.0
1.0,0.0,2005.0,5.0,2.0,816.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17446.2
0.0,1.0,2020.0,5.2,2.1,940.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17570.1
0.0,1.0,2020.0,4.0,2.0,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17204.3
4.0,0.0,1972.0,8.95,2.95,8677.8,5.0,3.0,1.0,0.0,6.0,100.0,1.0,200.0,4.0,474.3,17200.0
0.0,0.0,1995.0,7.07,2.59,7044.4,1.0,7.0,1.0,0.0,3.0,0.0,3.0,250.0,3.0,590.0,17196.3
0.0,1.0,2019.0,7.5,1.8,6781.8,1.0,8.0,0.0,0.0,6.0,0.0,2.0,24.0,3.0,0.0,17289.7
4.0,0.0,2007.0,5.3,2.39,1058.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,40.0,3.0,300.0,17289.7
0.0,0.0,1988.0,7.32,2.44,7117.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17517.5
0.0,0.0,1976.0,7.21,2.13,6811.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,4.0,0.0,13175.0
0.0,0.0,1996.0,6.42,2.45,1100.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,270.0,3.0,6.0,17000.0
1.0,0.0,1996.0,8.15,2.45,2268.0,1.0,8.0,2.0,0.0,3.0,0.0,0.0,291.0,3.0,50.0,17000.0
1.0,0.0,1991.0,8.18,2.94,8109.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,600.0,17000.0
1.0,0.0,2014.0,6.15,2.42,800.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,3.0,0.0,17000.0
0.0,0.0,1987.0,12.7,2.9,11376.0,1.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,17000.0
4.0,0.0,2001.0,7.3,2.5,7146.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,250.0,3.0,595.0,17000.0
0.0,0.0,2001.0,6.42,2.45,1100.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,270.0,3.0,500.0,17000.0
0.0,0.0,2000.0,6.7,2.4,13000.0,3.0,6.0,0.0,0.0,3.0,60.0,2.0,110.0,3.0,150.0,17000.0
0.0,0.0,1999.0,6.22,2.44,1191.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,352.0,17000.0
0.0,1.0,2020.0,5.46,1.92,450.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,115.0,3.0,0.0,17102.8
0.0,0.0,1998.0,7.3,2.56,7190.2,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17102.8
0.0,1.0,2015.0,5.9,2.48,780.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16900.0
0.0,1.0,2017.0,4.7,1.9,310.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16900.0
1.0,0.0,2015.0,5.3,2.3,650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16900.0
4.0,1.0,2015.0,5.7,2.35,750.0,1.0,6.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,16900.0
1.0,0.0,1992.0,7.9,2.9,7875.7,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,16900.0
2.0,0.0,1991.0,8.46,2.48,2400.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,260.0,0.0,600.0,16900.0
1.0,1.0,2019.0,5.1,2.15,997.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,16820.0
1.0,0.0,1991.0,8.6,3.0,8459.1,1.0,7.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,474.3,16800.0
2.0,0.0,1989.0,7.8,2.85,2500.0,1.0,8.0,1.0,0.0,3.0,100.0,3.0,305.0,4.0,750.0,16822.4
0.0,1.0,2020.0,6.15,2.3,1162.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16750.0
2.0,0.0,1995.0,6.4,2.44,1216.2,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,16700.0
1.0,0.0,1990.0,6.0,2.45,1700.0,1.0,7.0,1.0,0.0,3.0,40.0,3.0,180.0,3.0,474.3,16822.4
0.0,0.0,1989.0,8.6,2.3,2300.0,1.0,7.0,1.0,0.0,3.0,10.0,3.0,300.0,3.0,1479.0,16822.4
2.0,0.0,1980.0,9.7,2.7,9042.5,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,474.3,16822.4
1.0,0.0,2000.0,6.4,2.34,1900.0,1.0,6.0,0.0,0.0,3.0,70.0,3.0,180.0,3.0,530.0,16822.4
0.0,1.0,2018.0,6.5,2.29,850.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16650.0
1.0,1.0,2019.0,4.45,1.85,300.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,25.0,3.0,0.0,16775.7
1.0,1.0,2020.0,4.9,2.08,960.3,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16763.6
0.0,0.0,1992.0,7.2,2.41,7007.9,1.0,7.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,750.0,16729.0
0.0,1.0,2019.0,5.4,2.38,600.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16729.0
0.0,1.0,2020.0,5.7,2.18,600.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16500.0
0.0,1.0,2020.0,5.7,2.1,630.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16500.0
0.0,0.0,1975.0,6.2,2.3,1169.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,0.0,0.0,16500.0
2.0,0.0,1960.0,6.3,2.3,1183.2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,16500.0
0.0,0.0,2019.0,6.5,3.0,1307.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16500.0
1.0,0.0,2007.0,7.22,2.35,6978.7,1.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,185.0,16500.0
4.0,0.0,1974.0,6.8,2.5,1680.0,1.0,0.0,1.0,0.0,3.0,220.0,1.0,100.0,3.0,3400.0,16500.0
1.0,0.0,1994.0,7.45,2.45,1750.0,3.0,6.0,1.0,0.0,3.0,80.0,3.0,220.0,3.0,474.3,16500.0
2.0,0.0,1988.0,8.6,2.5,8094.5,1.0,8.0,2.0,0.0,3.0,80.0,3.0,220.0,3.0,1307.0,16500.0
4.0,0.0,1991.0,6.5,2.49,1000.0,1.0,6.0,1.0,0.0,3.0,0.0,3.0,200.0,3.0,494.0,16500.0
0.0,0.0,2006.0,6.03,2.44,1165.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,132.0,16500.0
1.0,0.0,2003.0,5.4,2.04,760.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,50.0,3.0,474.3,16500.0
2.0,0.0,2003.0,6.4,2.57,1610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500.0
0.0,0.0,2004.0,6.4,2.44,1216.2,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,554.0,16500.0
1.0,0.0,2005.0,6.22,2.44,1191.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16000.0
0.0,0.0,2002.0,7.2,2.5,7073.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,16000.0
0.0,0.0,2003.0,7.1,2.44,6956.9,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,16000.0
